"variable","original_variable","module","n_total","n_missing","pct_missing","n_observed","initial_reading"
"quest__PAQ724AC","PAQ724AC","Questionnaire",10175,10129,99.54791154791155,46,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ724Z","PAQ724Z","Questionnaire",10175,10129,99.54791154791155,46,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ120H","CSQ120H","Questionnaire",10175,10128,99.53808353808354,47,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ380C","DUQ380C","Questionnaire",10175,10128,99.53808353808354,47,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ780I","OHQ780I","Questionnaire",10175,10128,99.53808353808354,47,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSD030BB","OSD030BB","Questionnaire",10175,10126,99.51842751842752,49,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ040BB","OSQ040BB","Questionnaire",10175,10126,99.51842751842752,49,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ724K","PAQ724K","Questionnaire",10175,10126,99.51842751842752,49,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ759N","PAQ759N","Questionnaire",10175,10126,99.51842751842752,49,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ772A","PAQ772A","Questionnaire",10175,10126,99.51842751842752,49,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ175N","DIQ175N","Questionnaire",10175,10124,99.4987714987715,51,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CDQ009F","CDQ009F","Questionnaire",10175,10123,99.48894348894349,52,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSD050AA","OSD050AA","Questionnaire",10175,10123,99.48894348894349,52,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ759D","PAQ759D","Questionnaire",10175,10123,99.48894348894349,52,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ690D","SMQ690D","Questionnaire",10175,10123,99.48894348894349,52,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ800","SMQ800","Questionnaire",10175,10123,99.48894348894349,52,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HIQ031E","HIQ031E","Questionnaire",10175,10122,99.47911547911548,53,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ070","RHQ070","Questionnaire",10175,10122,99.47911547911548,53,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ690E","SMQ690E","Questionnaire",10175,10121,99.46928746928747,54,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ817","SMQ817","Questionnaire",10175,10121,99.46928746928747,54,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ380B","DUQ380B","Questionnaire",10175,10120,99.45945945945945,55,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ724R","PAQ724R","Questionnaire",10175,10120,99.45945945945945,55,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ120G","CSQ120G","Questionnaire",10175,10119,99.44963144963145,56,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ175T","DIQ175T","Questionnaire",10175,10119,99.44963144963145,56,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ380A","DUQ380A","Questionnaire",10175,10119,99.44963144963145,56,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ759P","PAQ759P","Questionnaire",10175,10119,99.44963144963145,56,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ240X","MCQ240X","Questionnaire",10175,10118,99.43980343980344,57,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ690G","SMQ690G","Questionnaire",10175,10116,99.42014742014742,59,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ845","SMQ845","Questionnaire",10175,10116,99.42014742014742,59,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ120E","CSQ120E","Questionnaire",10175,10114,99.4004914004914,61,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ECQ090","ECQ090","Questionnaire",10175,10114,99.4004914004914,61,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD132","FSD132","Questionnaire",10175,10114,99.4004914004914,61,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ230B","MCQ230B","Questionnaire",10175,10114,99.4004914004914,61,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ542B","RHQ542B","Questionnaire",10175,10112,99.38083538083538,63,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ580","RHQ580","Questionnaire",10175,10112,99.38083538083538,63,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ596","RHQ596","Questionnaire",10175,10112,99.38083538083538,63,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ780B","OHQ780B","Questionnaire",10175,10110,99.36117936117937,65,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HEQ020","HEQ020","Questionnaire",10175,10109,99.35135135135135,66,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBXHCG","LBXHCG","Labs",10175,10108,99.34152334152334,67,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__MCQ240U","MCQ240U","Questionnaire",10175,10107,99.33169533169533,68,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ175P","DIQ175P","Questionnaire",10175,10106,99.32186732186732,69,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ175I","DIQ175I","Questionnaire",10175,10105,99.31203931203932,70,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSD110B","OSD110B","Questionnaire",10175,10104,99.3022113022113,71,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ100B","OSQ100B","Questionnaire",10175,10104,99.3022113022113,71,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD660ZW","FSD660ZW","Questionnaire",10175,10103,99.29238329238329,72,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD670ZW","FSD670ZW","Questionnaire",10175,10103,99.29238329238329,72,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ175U","DIQ175U","Questionnaire",10175,10102,99.28255528255528,73,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__CSQ260D","CSQ260D","Examination",10175,10101,99.27272727272727,74,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__OSD050BA","OSD050BA","Questionnaire",10175,10101,99.27272727272727,74,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ841","SXQ841","Questionnaire",10175,10101,99.27272727272727,74,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ772C","PAQ772C","Questionnaire",10175,10100,99.26289926289927,75,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HEQ040","HEQ040","Questionnaire",10175,10099,99.25307125307125,76,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ780G","OHQ780G","Questionnaire",10175,10099,99.25307125307125,76,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSD030CA","OSD030CA","Questionnaire",10175,10099,99.25307125307125,76,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ040CA","OSQ040CA","Questionnaire",10175,10099,99.25307125307125,76,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ020C","OSQ020C","Questionnaire",10175,10098,99.24324324324324,77,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ724P","PAQ724P","Questionnaire",10175,10098,99.24324324324324,77,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ759M","PAQ759M","Questionnaire",10175,10098,99.24324324324324,77,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ576U","RHQ576U","Questionnaire",10175,10097,99.23341523341523,78,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ590Q","OHQ590Q","Questionnaire",10175,10096,99.22358722358722,79,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ590U","OHQ590U","Questionnaire",10175,10096,99.22358722358722,79,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ724U","PAQ724U","Questionnaire",10175,10096,99.22358722358722,79,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CDQ009D","CDQ009D","Questionnaire",10175,10095,99.21375921375922,80,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ300","DUQ300","Questionnaire",10175,10095,99.21375921375922,80,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ310Q","DUQ310Q","Questionnaire",10175,10095,99.21375921375922,80,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ310U","DUQ310U","Questionnaire",10175,10095,99.21375921375922,80,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ090C","OSQ090C","Questionnaire",10175,10095,99.21375921375922,80,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ120C","OSQ120C","Questionnaire",10175,10095,99.21375921375922,80,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ576Q","RHQ576Q","Questionnaire",10175,10095,99.21375921375922,80,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ210","OSQ210","Questionnaire",10175,10094,99.2039312039312,81,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ120D","CSQ120D","Questionnaire",10175,10093,99.19410319410319,82,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSD030AA","OSD030AA","Questionnaire",10175,10093,99.19410319410319,82,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ040AA","OSQ040AA","Questionnaire",10175,10093,99.19410319410319,82,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ020A","OSQ020A","Questionnaire",10175,10092,99.18427518427518,83,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMD630","SMD630","Questionnaire",10175,10092,99.18427518427518,83,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__WHD080I","WHD080I","Questionnaire",10175,10091,99.17444717444718,84,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ175O","DIQ175O","Questionnaire",10175,10090,99.16461916461917,85,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__PHASUPHR","PHASUPHR","Labs",10175,10089,99.15479115479116,86,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__PHASUPMN","PHASUPMN","Labs",10175,10089,99.15479115479116,86,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__OHQ780K","OHQ780K","Questionnaire",10175,10088,99.14496314496314,87,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ759Q","PAQ759Q","Questionnaire",10175,10088,99.14496314496314,87,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ECQ080","ECQ080","Questionnaire",10175,10087,99.13513513513513,88,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ175M","DIQ175M","Questionnaire",10175,10084,99.1056511056511,91,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ175E","DIQ175E","Questionnaire",10175,10083,99.09582309582309,92,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ420","DUQ420","Questionnaire",10175,10080,99.06633906633907,95,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ180G","MCQ180G","Questionnaire",10175,10080,99.06633906633907,95,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RXQ525U","RXQ525U","Questionnaire",10175,10080,99.06633906633907,95,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RXQ525Q","RXQ525Q","Questionnaire",10175,10079,99.05651105651106,96,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ550","SXQ550","Questionnaire",10175,10079,99.05651105651106,96,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__URDFLOW3","URDFLOW3","Labs",10175,10076,99.02702702702703,99,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
